transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
8895,51,2062,2017-04-08,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2413611.2440000004
8896,1,1736,2017-04-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
8897,76,2436,2017-01-15,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,330050.9935
8898,25,254,2017-04-14,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553.0,1276823.0535
8899,60,3074,2017-12-20,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647.0,3479856.996
8900,34,3181,2017-11-29,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
8901,57,701,2017-11-28,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0,491766.0546
8902,80,2684,2017-11-22,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0,1002075.6888
8903,19,1536,2017-11-25,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,35160.0,86.5921
8904,100,2798,2017-07-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35160.0,1711762.7436
8905,66,13,2017-02-16,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,35378.0,685845.4603
8906,39,508,2017-07-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,36498.0,1055890.62
8907,100,1343,2017-01-07,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
8908,70,2166,2017-10-15,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,147441.9996
8909,37,2009,2017-04-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,446241.2526
8910,4,3262,2017-10-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,764962.9924000001
8911,65,194,2017-02-09,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1407443.2405
8912,56,674,2017-08-30,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,25354.294
8913,45,2185,2017-08-06,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,37522.2351
8914,89,669,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,78699.0426
8915,72,21,2017-12-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,41922.0,97416.12
8916,40,2911,2017-01-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,1275752.933
8917,40,2445,2017-10-17,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,1275752.933
8918,48,2232,2017-02-26,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0,1675728.7392
8919,86,625,2017-04-15,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750.0,359939.58160000003
8920,86,2524,2017-03-28,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,29470.244099999996
8921,35,3377,2017-06-08,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40618.0,163279.544
8922,87,413,2017-07-16,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,73185.799
8923,6,1104,2017-03-09,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,31158.032399999996
8924,54,3048,2017-11-19,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
8926,96,1090,2017-10-20,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,1224112.5806
8927,78,1400,2017-01-07,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0,1252445.044
8928,24,1952,2017-02-02,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,34115.0,1459182.684
8929,97,1227,2017-04-15,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,34556.0,30790.1352
8930,98,3250,2017-10-06,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,80790.6372
8931,35,669,2017-12-22,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,163279.544
8932,27,2565,2017-09-06,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888.0,194177.3016
8933,55,1124,2017-04-13,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172.0,1134165.2044
8934,41,1812,2017-01-22,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,130406.3252
8935,66,2476,2017-12-04,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,685845.4603
8936,30,1988,2017-07-13,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0,335853.513
8937,62,1154,2017-02-22,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,142835.95520000003
8938,61,2351,2017-05-15,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38647.0,4051.1387999999997
8939,15,2556,2017-12-16,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0,718000.3859999999
8940,91,2462,2017-09-12,0.0,Cancelled,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
8941,90,1619,2017-03-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0,105421.7341
8942,17,3177,2017-02-05,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,629960.968
8943,91,3189,2017-11-04,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
8944,89,2082,2017-01-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37626.0,78699.0426
8945,12,2635,2017-10-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
8946,74,52,2017-09-05,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,42226.0,492345.5437
8947,6,148,2017-01-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549.0,31158.032399999996
8948,1,1371,2017-12-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649.0,1340089.87
8949,4,3067,2017-05-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,764962.9924000001
8950,39,3302,2017-02-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
8951,37,2202,2017-03-31,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,446241.2526
8952,30,556,2017-06-25,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,335853.513
8953,29,436,2017-11-10,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
8954,6,750,2017-07-27,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,31158.032399999996
8955,12,2572,2017-05-12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
8957,6,2530,2017-08-20,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,31158.032399999996
8958,0,1640,2017-03-24,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
8959,35,928,2017-10-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659.0,1340089.87
8960,97,730,2017-08-15,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,30790.1352
8961,29,1181,2017-03-05,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
8962,39,3061,2017-09-22,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071.0,1055890.62
8963,88,1695,2017-09-28,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303.0,2458162.4912
8964,73,941,2017-11-25,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37668.0,648178.3674
8965,21,2629,2017-11-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,532771.51
8966,33,985,2017-12-16,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2915729.0
8967,0,1636,2017-05-14,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,105421.7341
8968,34,1422,2017-11-13,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526.0,359939.58160000003
8969,0,1165,2017-10-11,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
8970,75,1054,2017-04-28,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,1619016.3815000001
8971,36,2625,2017-01-23,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35560.0,479683.40319999994
8972,63,1675,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,147711.888
8973,84,2573,2017-11-15,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
8974,98,2329,2017-12-20,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
8975,7,3086,2017-11-18,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,1530686.5392000002
8976,60,3426,2017-11-15,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,3479856.996
8977,29,2182,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539.0,245052.7527
8978,86,358,2017-02-27,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,29470.244099999996
8979,87,1956,2017-11-27,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874.0,834024.6
8980,27,2641,2017-10-11,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
8981,14,584,2017-08-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345.0,1711762.7436
8982,17,353,2017-03-28,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487.0,629960.968
8983,85,1595,2017-05-11,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,42226.0,492345.5437
8984,0,1731,2017-10-27,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,105421.7341
8985,77,863,2017-06-20,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
8986,3,1095,2017-12-16,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779.0,813414.5124
8987,73,2386,2017-10-07,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
8988,28,1084,2017-04-02,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,1316301.2904
8989,0,621,2017-06-26,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,300972.59079999995
8990,45,1439,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,37522.2351
8991,31,3066,2017-05-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888.0,39988.993800000004
8992,26,960,2017-10-13,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,39031.0,1519868.2059
8993,1,2806,2017-06-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,1340089.87
8994,58,1790,2017-09-21,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
8995,14,2968,2017-07-12,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
8996,57,2726,2017-05-30,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,491766.0546
8997,66,377,2017-07-05,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,310081.2858
8998,22,1185,2017-01-13,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40670.0,2730.9884
8999,29,1728,2017-09-24,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
9000,42,3109,2017-03-23,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38991.0,2915729.0
9001,42,2414,2017-12-26,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,40672.0,2915729.0
9002,25,1419,2017-02-14,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0,1276823.0535
9003,93,3327,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,245052.7527
9004,38,2132,2017-11-11,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009.0,813414.5124
9005,50,2730,2017-07-07,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,23203.408799999997
9006,44,3283,2017-11-16,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0,192466.04640000002
9007,83,1929,2017-01-08,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
9008,79,3293,2017-11-25,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
9009,1,1969,2017-10-30,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659.0,1340089.87
9010,10,2401,2017-09-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,39298.0,532771.51
9011,86,1533,2017-01-05,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145.0,29470.244099999996
9012,57,1022,2017-10-08,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34586.0,491766.0546
9013,44,3169,2017-01-05,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0,192466.04640000002
9014,53,853,2017-01-08,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,36668.0,80790.6372
9015,24,2560,2017-04-21,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,1459182.684
9016,43,1482,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,748186.5004
9017,42,3133,2017-04-21,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2915729.0
9018,67,432,2017-05-15,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,40410.0,205019.80199999997
9019,89,2993,2017-05-15,0.0,Cancelled,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,78699.0426
9020,41,3014,2017-09-29,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
9021,8,3434,2017-10-27,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,2582757.7776
9022,88,1546,2017-03-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,456733.106
9023,21,474,2017-09-24,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
9024,2,635,2017-09-14,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,3833.2937999999995
9025,46,1348,2017-09-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,446241.2526
9026,72,2630,2017-04-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,97416.12
9027,38,1527,2017-02-04,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,1303844.3203
9028,59,218,2017-07-02,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,1782006.9936
9029,48,1000,2017-10-21,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,1675728.7392
9030,48,2036,2017-12-05,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,1675728.7392
9031,32,748,2017-04-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,834024.6
9032,17,2333,2017-05-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35160.0,629960.968
9033,31,2088,2017-12-21,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052.0,39988.993800000004
9034,92,2737,2017-09-05,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0,1782006.9936
9035,56,3245,2017-07-28,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,422047.5544
9036,81,818,2017-10-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,306091.71300000005
9037,49,892,2017-01-02,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
9038,1,3165,2017-03-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
9039,4,8,2017-10-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,764962.9924000001
9040,65,2860,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1407443.2405
9041,6,1153,2017-12-13,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,31158.032399999996
9042,15,1957,2017-10-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
9043,14,2943,2017-05-26,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
9044,12,34,2017-02-13,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
9045,78,418,2017-01-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1252445.044
9046,93,1720,2017-07-17,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556.0,245052.7527
9047,17,2951,2017-03-21,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,78699.0426
9048,47,2127,2017-11-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2635114.3940000003
9049,28,1985,2017-01-12,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337.0,1316301.2904
9050,49,2550,2017-06-09,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,213473.35629999998
9051,44,1694,2017-09-10,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,192466.04640000002
9052,99,2067,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,946144.1325999999
9053,98,662,2017-04-21,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
9054,2,3182,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,3833.2937999999995
9055,18,706,2017-07-30,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36668.0,791619.7152
9056,22,2285,2017-07-11,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,248200.24149999997
9057,90,302,2017-01-20,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,105421.7341
9058,21,761,2017-07-24,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35052.0,407860.1102
9059,14,619,2017-02-25,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
9060,21,1398,2017-07-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0,407860.1102
9061,94,2796,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,1624932.1979999999
9062,74,1959,2017-05-10,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0,492345.5437
9063,99,913,2017-09-08,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,946144.1325999999
9064,93,1602,2017-10-13,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,245052.7527
9065,5,3447,2017-03-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,764962.9924000001
9066,70,1539,2017-07-17,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,147441.9996
9067,7,2720,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,1530686.5392000002
9068,30,2145,2017-06-19,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0,335853.513
9069,81,3264,2017-02-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0,306091.71300000005
9070,7,2230,2017-10-26,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
9071,37,823,2017-10-14,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,446241.2526
9072,14,2431,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35378.0,1711762.7436
9073,18,979,2017-06-03,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,791619.7152
9074,39,1014,2017-09-22,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,1055890.62
9075,1,172,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,1340089.87
9076,15,1906,2017-05-24,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
9077,47,3151,2017-03-25,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220.0,2635114.3940000003
9078,91,329,2017-05-19,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0,330050.9935
9079,79,2351,2017-01-22,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,1272479.9958
9080,50,2909,2017-01-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,135847.499
9081,32,328,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,135847.499
9082,66,963,2017-07-04,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586.0,685845.4603
9083,72,1346,2017-12-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,97416.12
9084,37,2686,2017-12-01,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,446241.2526
9085,41,1455,2017-11-28,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,130406.3252
9086,69,1356,2017-12-08,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
9087,78,878,2017-06-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0,1252445.044
9088,90,601,2017-11-02,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,36361.0,479683.40319999994
9089,48,2301,2017-07-13,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0,1675728.7392
